S29050000001|11/17/2015|2666|Hy-Vee #2 / Ankeny|2510 SW STATE ST|ANKENY|50023|77|Polk|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S29198100002|11/23/2015|4162|Fareway Stores #963 / Cedar Rapids|4220  16TH AVE SW|CEDAR RAPIDS|52404|57|Linn|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29195800002|11/21/2015|2552|Hy-Vee Food Store #3 / Cedar Rapids|20 WILSON AVENUE WEST|CEDAR RAPIDS|52404|57|Linn|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|90|$2442.60|67.50|17.83
S29197800002|11/23/2015|3650|Spirits, Stogies and Stuff|118 South Main St.|HOLSTEIN|51025|47|Ida|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|18|$488.52|13.50|3.57
S29049100001|11/16/2015|2538|Hy-Vee Food Store #3 / Waterloo|1422 FLAMMANG DR|WATERLOO|50702|07|Black Hawk|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|40|$384.00|6.00|1.59
S29049500001|11/18/2015|2594|Hy-Vee Food Store / Sioux City|4500 SERGEANT ROAD|SIOUX CITY|51106|97|Woodbury|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S29051000001|11/19/2015|4988|Happy's Wine & Spirits|5925 UNIVERSITY AVE|CEDAR FALLS|50613|07|Black Hawk|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S28867100001|11/09/2015|4604|Pit Stop Liquors / Newton|1324, 1st AVE E|NEWTON|50208|50|Jasper|1701100|DECANTERS & SPECIALTY PACKAGES|962|Duggan's Distillers Products Corp|238|6|1500|$11.62|$17.43|2|$34.86|3.00|0.79
S29049800001|11/16/2015|2643|Hy-Vee Wine and Spirits / Waterloo|2126 KIMBALL AVE|WATERLOO|50701|07|Black Hawk|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S29049200001|11/17/2015|2544|Hy-Vee Food Store / Marshalltown|802 SOUTH CENTER|MARSHALLTOWN|50158|64|Marshall|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S29196500002|11/21/2015|2607|Hy-Vee Wine and Spirits / Shenandoah|520 SO FREMONT|SHENANDOAH|51601|73|Page|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|30|$814.20|22.50|5.94
S29191200001|11/19/2015|2248|Ingersoll Liquor and Beverage|3500 INGERSOLL AVE|DES MOINES|50312|77|Polk|1701100|DECANTERS & SPECIALTY PACKAGES|65|Jim Beam Brands|173|12|750|$19.58|$29.37|36|$1057.32|27.00|7.13
S29050600001|11/17/2015|3813|CGI Foods|104 NORTH FILLMORE|MOUNT AYR|50854|80|Ringgold|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|6|$57.60|0.90|0.24
S29199300001|11/20/2015|2539|Hy-Vee Food Store / iowa Falls|HIGHWAY 65 SOUTH|IOWA FALLS|50126|42|Hardin|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|12|$325.68|9.00|2.38
S29197300002|11/21/2015|3443|Super Saver Iv|1141 N BROADWAY|COUNCIL BLUFFS|51503|78|Pottawattamie|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S28868900001|11/10/2015|2661|Hy-Vee Food Store / Sheldon|1989 PARK ST|SHELDON|51201|71|O'Brien|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29197500002|11/20/2015|3525|Wines and Spirits|106 W 2ND ST|WASHINGTON|52353|92|Washington|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29049300001|11/19/2015|2567|Hy-Vee Drugstore / Davenport|2200 WEST KIMBERLY|DAVENPORT|52806|82|Scott|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|6|$57.60|0.90|0.24
S29196200002|11/20/2015|2591|Hy-Vee Wine and Spirits / Atlantic|1602 E. 7TH ST.|ATLANTIC|50022|15|Cass|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|24|$651.36|18.00|4.76
S29137200001|11/18/2015|2566|Hy-Vee Food Store / Knoxville|813 N LINCOLN STE 1|KNOXVILLE|50138|63|Marion|1701100|DECANTERS & SPECIALTY PACKAGES|962|Duggan's Distillers Products Corp|238|6|1500|$11.62|$17.43|12|$209.16|18.00|4.76
S29199400001|11/21/2015|2544|Hy-Vee Food Store / Marshalltown|802 SOUTH CENTER|MARSHALLTOWN|50158|64|Marshall|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29161800004|11/18/2015|2622|Hy-Vee Food Store / Iowa City|1125 N DODGE ST|IOWA CITY|52240|52|Johnson|1081200|CREAM LIQUEURS|305|MHW Ltd|258|1|6000|$99.00|$148.50|1|$148.50|6.00|1.59
S29082800001|11/16/2015|2573|Hy-Vee Food Store / Muscatine|2400 2ND AVE|MUSCATINE|52761|70|Muscatine|1081200|CREAM LIQUEURS|305|MHW Ltd|258|1|6000|$99.00|$148.50|1|$148.50|6.00|1.59
S29198200002|11/21/2015|4311|Fareway Stores #508 / Fort Dodge|1231  1ST AVE S|FORT DODGE|50501|94|Webster|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|2|$54.28|1.50|0.40
S28869900001|11/09/2015|5001|The Music Station / Independence|709 FIRST ST W|INDEPENDENCE|50644|10|Buchanan|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29331500076|11/30/2015|4152|Food Land Super Markets / Missouri V|407 W HURON|MISSOURI VALLEY|51555|43|Harrison|1701100|DECANTERS & SPECIALTY PACKAGES|65|Jim Beam Brands|173|12|750|$19.58|$29.37|1|$29.37|0.75|0.20
S28868500001|11/12/2015|2627|Hy-Vee Wine and Spirits #1|3424 MARTIN LUTHER KING JR PKW|DES MOINES|50310|77|Polk|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|2|$106.68|3.50|0.92
S28867900001|11/09/2015|2538|Hy-Vee Food Store #3 / Waterloo|1422 FLAMMANG DR|WATERLOO|50702|07|Black Hawk|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29198900001|11/21/2015|2353|Cresco Liquor Store|708 2ND AVE SE|CRESCO|52136|45|Howard|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|24|$651.36|18.00|4.76
S29198000002|11/21/2015|3942|Twin Town Liquor|104 HIGHWAY 30 WEST|TOLEDO|52342|86|Tama|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S28869400001|11/04/2015|3842|Bancroft Liquor Store|107 N PORTLAND ST PO BX 222|BANCROFT|50517|55|Kossuth|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29216200002|11/20/2015|2573|Hy-Vee Food Store / Muscatine|2400 2ND AVE|MUSCATINE|52761|70|Muscatine|1081200|CREAM LIQUEURS|305|MHW Ltd|258|1|6000|$99.00|$148.50|2|$297.00|12.00|3.17
S29196900002|11/20/2015|2648|Hy-Vee #4 / WDM|555 S 51ST ST|WEST DES MOINES|50265|77|Polk|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|48|$1302.72|36.00|9.51
S28869800001|11/11/2015|4947|The Music Station|1420 W FIRST ST|CEDAR FALLS|50647|07|Black Hawk|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29199500001|11/20/2015|2555|Hy-Vee Food Store / Keokuk|3111 MAIN|KEOKUK|52632|56|Lee|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S28867400001|11/10/2015|2205|Ding's Honk And Holler|900 E WASHINGTON|CLARINDA|51632|73|Page|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|1|$53.34|1.75|0.46
S29199200001|11/20/2015|2521|Hy-Vee Food and Drug / Grand / WDM|1990 GRAND AVENUE|WEST DES MOINES|50265|77|Polk|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|24|$651.36|18.00|4.76
S29195900002|11/21/2015|2556|Hy-Vee Wine and Spirits / Esthervill|2608 E. CENTRAL AVENUE|ESTHERVILLE|51334|32|Emmet|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|12|$325.68|9.00|2.38
S28867200001|11/05/2015|4881|Sperry One Stop Shop LLC|516 HWY 141|COON RAPIDS|50058|14|Carroll|1701100|DECANTERS & SPECIALTY PACKAGES|962|Duggan's Distillers Products Corp|238|6|1500|$11.62|$17.43|1|$17.43|1.50|0.40
S29049000001|11/17/2015|2205|Ding's Honk And Holler|900 E WASHINGTON|CLARINDA|51632|73|Page|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|6|$57.60|0.90|0.24
S29176100012|11/19/2015|2548|Hy-Vee Food Store / Altoona|100 8TH STREET SW|ALTOONA|50009|77|Polk|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29199000001|11/23/2015|2501|Hy-vee  #2 / Ames|640 LINCOLNWAY|AMES|50010|85|Story|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|24|$651.36|18.00|4.76
S29049400001|11/18/2015|2572|Hy-Vee Food Store / Cedar Falls|6301 UNIVERSITY|CEDAR FALLS|50613|07|Black Hawk|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S29197600002|11/20/2015|3549|Quicker Liquor Store|1414 48TH ST|FORT MADISON|52627|56|Lee|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|12|$325.68|9.00|2.38
S28868300001|11/05/2015|2571|Hy-Vee Food Store #2 / Waterloo|2181 LOGAN AVE|WATERLOO|50703|07|Black Hawk|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|2|$106.68|3.50|0.92
S29048900001|11/16/2015|2191|Keokuk Spirits|1013 MAIN|KEOKUK|52632|56|Lee|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|1|$9.60|0.15|0.04
S28867800001|11/04/2015|2536|HY-VEE / PLEASANT HILL|4815 MAPLE DRIVE|PLEASANT HILL|50317|77|Polk|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|2|$106.68|3.50|0.92
S29195700002|11/20/2015|2538|Hy-Vee Food Store #3 / Waterloo|1422 FLAMMANG DR|WATERLOO|50702|07|Black Hawk|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|24|$651.36|18.00|4.76
S28868800001|11/09/2015|2653|Hy-Vee Wine and Spirits / Washington|1004 W MADISON ST|WASHINGTON|52353|92|Washington|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S29196000002|11/23/2015|2572|Hy-Vee Food Store / Cedar Falls|6301 UNIVERSITY|CEDAR FALLS|50613|07|Black Hawk|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|60|$1628.40|45.00|11.89
S29050200001|11/17/2015|3514|Karen's Spirits and Wine|328  2ND AVE S|FORT DODGE|50501|94|Webster|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|4|$38.40|0.60|0.16
S29050700001|11/18/2015|3842|Bancroft Liquor Store|107 N PORTLAND ST PO BX 222|BANCROFT|50517|55|Kossuth|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|10|$96.00|1.50|0.40
S28869300001|11/04/2015|3735|C B Liquor|1202 A AVE EAST|OSKALOOSA|52577|10|Buchanan|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|1|$53.34|1.75|0.46
S29249700269|11/21/2015|2619|Hy-Vee Wine and Spirits / WDM|1725  74TH ST|WEST DES MOINES|50266|77|Polk|1081200|CREAM LIQUEURS|305|MHW Ltd|258|1|6000|$99.00|$148.50|2|$297.00|12.00|3.17
S28865900001|11/11/2015|2566|Hy-Vee Food Store / Knoxville|813 N LINCOLN STE 1|KNOXVILLE|50138|63|Marion|1701100|DECANTERS & SPECIALTY PACKAGES|962|Duggan's Distillers Products Corp|238|6|1500|$11.62|$17.43|6|$104.58|9.00|2.38
S29197400002|11/21/2015|3514|Karen's Spirits and Wine|328  2ND AVE S|FORT DODGE|50501|94|Webster|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29196100002|11/24/2015|2582|Hy-Vee #2 Food Store / Mason City|551 S ILLINOIS AVE|MASON CITY|50401|17|Cerro Gordo|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|60|$1628.40|45.00|11.89
S29195500002|11/21/2015|2518|Hy-Vee Wine and Spirits / Red Oak|1607 NORTH BROADWAY|RED OAK|51566|69|Montgomery|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|12|$325.68|9.00|2.38
S29050400001|11/18/2015|3650|Spirits, Stogies and Stuff|118 South Main St.|HOLSTEIN|51025|47|Ida|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|8|$76.80|1.20|0.32
S28866800001|11/09/2015|2643|Hy-Vee Wine and Spirits / Waterloo|2126 KIMBALL AVE|WATERLOO|50701|07|Black Hawk|1701100|DECANTERS & SPECIALTY PACKAGES|962|Duggan's Distillers Products Corp|238|6|1500|$11.62|$17.43|6|$104.58|9.00|2.38
S29197200002|11/21/2015|2665|Hy-Vee / Waukee|1005 E HICKMAN RD|WAUKEE|50263|25|Dallas|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|12|$325.68|9.00|2.38
S29199100001|11/21/2015|2509|Hy-Vee / Drugtown #1 / Cedar Rapids|1520 6TH ST SW|CEDAR RAPIDS|52404|57|Linn|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29142300101|11/18/2015|2637|Hy-Vee #5 / Davenport|2351 W LOCUST|DAVENPORT|52804|82|Scott|1701100|DECANTERS & SPECIALTY PACKAGES|962|Duggan's Distillers Products Corp|238|6|1500|$11.62|$17.43|6|$104.58|9.00|2.38
S29197700002|11/21/2015|3621|Jensen Liquors, Ltd.|615  2ND AVE|SHELDON|51201|71|O'Brien|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29195600002|11/23/2015|2536|HY-VEE / PLEASANT HILL|4815 MAPLE DRIVE|PLEASANT HILL|50317|77|Polk|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S28869700001|11/10/2015|4234|Fareway Stores #788 / Spencer|104 E EIGHTH ST|SPENCER|51301|21|Clay|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|2|$106.68|3.50|0.92
S29197000002|11/20/2015|2650|Hy-Vee Wine and Spirits / Harlan|1808 23RD ST|HARLAN|51537|83|Shelby|null|null|255|Wilson Daniels Ltd.|297|6|750|$18.09|$27.14|6|$162.84|4.50|1.19
S29049700001|11/17/2015|2641|Hy-Vee Drugstore / Council Bluffs|757 W BROADWAY|COUNCIL BLUFFS|51501|78|Pottawattamie|null|null|130|Disaronno International LLC|249|20|150|$6.40|$9.60|20|$192.00|3.00|0.79
S28868100001|11/09/2015|2555|Hy-Vee Food Store / Keokuk|3111 MAIN|KEOKUK|52632|56|Lee|null|null|65|Jim Beam Brands|237|3|1750|$35.55|$53.34|3|$160.02|5.25|1.39
S10699400047|02/20/2013|4794|Smokin' Joe's #17 Tobacco and Liquor|110 S ROOSEVELT HWY 61|BURLINGTON|52601|29|Des Moines|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|305|MHW Ltd|64000|12|750|$21.67|$32.50|4|$130.00|3.00|0.79
S23647700049|01/26/2015|4742|No Frills Supermarkets #786 / Counci|1817, W BROADWAY|COUNCIL BLUFFS|51501|78|Pottawattamie|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43128|6|1750|$15.00|$22.50|12|$270.00|21.00|5.55
S08792800017|11/06/2012|2459|Reinhart Foods|200 STATE PO BOX 98|GUTHRIE CENTER|50115|39|Guthrie|1062300|FLAVORED RUM|65|Jim Beam Brands|44499|12|750|$6.82|$10.24|3|$30.72|2.25|0.59
S04854100048|04/03/2012|2487|Anamosa Family Foods|402 EAST MAIN|ANAMOSA|52205|53|Jones|1081300|PEPPERMINT SCHNAPPS|434|Luxco-St Louis|80578|6|1750|$7.04|$10.56|3|$31.68|5.25|1.39
S13206600042|07/08/2013|3908|County Market #214 / Fort Madison|11802 AVENUE H|FORT MADISON|52627|56|Lee|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41694|12|1000|$7.50|$11.25|12|$135.00|12.00|3.17
S29065400007|11/16/2015|2555|Hy-Vee Food Store / Keokuk|3111 MAIN|KEOKUK|52632|56|Lee|1031080|VODKA 80 PROOF|260|Diageo Americas|37996|12|750|$8.25|$12.38|12|$148.56|9.00|2.38
S08900500035|11/13/2012|4509|A J'S LIQUOR II|2515 CHAMBERLAIN|AMES|50010|85|Story|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|322|Prestige Wine and Spirits Group|75210|6|750|$10.00|$15.00|12|$180.00|9.00|2.38
S12302500025|05/21/2013|3929|Liquor And Tobacco Outlet|515 1/2 BROADWAY ST|WATERLOO|50703|07|Black Hawk|1022100|TEQUILA|410|The Patron Spirits Company|88290|12|200|$8.50|$12.75|4|$51.00|0.80|0.21
S17627300143|02/26/2014|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1012300|IRISH WHISKIES|395|Proximo|15776|12|750|$13.00|$19.50|4|$78.00|3.00|0.79
S15983300014|11/26/2013|2551|Hy-Vee Food Store / Chariton|2001 WEST COURT|CHARITON|50049|59|Lucas|1081600|WHISKEY LIQUEUR|284|Charles Jacquin/Independent Spirits|77472|6|750|$10.98|$16.47|6|$98.82|4.50|1.19
S06855800032|07/31/2012|2522|Hy-Vee Wine and Spirits / Spirit Lak|HWY 9 & 71|SPIRIT LAKE|51360|30|Dickinson|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43125|12|750|$7.53|$11.30|12|$135.60|9.00|2.38
S26107400154|06/09/2015|2666|Hy-Vee #2 / Ankeny|2510 SW STATE ST|ANKENY|50023|77|Polk|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|259|Heaven Hill Brands|76478|6|750|$8.83|$13.75|2|$27.50|1.50|0.40
S18283700037|04/07/2014|2603|Hy-Vee Wine and Spirits / Bettendorf|2890 DEVILS GLEN ROAD|BETTENDORF|52722|82|Scott|1041100|AMERICAN DRY GINS|260|Diageo Americas|30318|6|1750|$11.00|$16.49|6|$98.94|10.50|2.77
S08372100023|10/16/2012|3816|Swils|200 E OAK ST|RED OAK|51566|69|Montgomery|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41693|12|750|$6.25|$9.49|12|$113.88|9.00|2.38
S11716100038|04/17/2013|3990|Cork and Bottle / Oskaloosa|309 A AVE WEST|OSKALOOSA|52577|62|Mahaska|1012100|CANADIAN WHISKIES|971|Hood River Distillers, Inc.|14192|12|750|$12.10|$18.65|2|$37.30|1.50|0.40
S12585300015|06/04/2013|3390|Okoboji Avenue Liquor|1610 OKOBOJI AVENUE|MILFORD|51351|30|Dickinson|1042100|IMPORTED DRY GINS|260|Diageo Americas|28867|12|1000|$14.99|$22.48|36|$809.28|36.00|9.51
S05702000043|05/24/2012|3912|Smokin' Joe's #14 Tobacco and Liquor|225 EDGEWOOD RD|CEDAR RAPIDS|52405|57|Linn|1012100|CANADIAN WHISKIES|260|Diageo Americas|11296|12|750|$14.50|$21.74|1|$21.74|0.75|0.20
S05590100008|05/17/2012|3540|Super Target T-0533 / Davenport|5225 ELMORE AVE|DAVENPORT|52807|82|Scott|1042100|IMPORTED DRY GINS|260|Diageo Americas|28866|12|750|$12.00|$17.99|12|$215.88|9.00|2.38
S27992700007|09/21/2015|4898|Burlington Shell|130, S ROOSEVELT AVE|BURLINGTON|52601|29|Des Moines|1031080|VODKA 80 PROOF|260|Diageo Americas|37993|48|200|$2.75|$4.13|10|$41.30|2.00|0.53
S11403900036|04/02/2013|3858|Harolds Jack N Jill / Davenport|6723 NW BLVD UNIT 2|DAVENPORT|52806|82|Scott|1031200|VODKA FLAVORED|380|Phillips Beverage Company|40390|6|500|$29.30|$43.95|1|$43.95|0.50|0.13
S07422400037|10/12/2012|3819|Quillins Decorah|915 SHORT ST|DECORAH|52101|96|Winneshiek|1701100|DECANTERS & SPECIALTY PACKAGES|370|Pernod Ricard USA/Austin Nichols|74476|12|750|$4.00|$5.99|12|$71.88|9.00|2.38
S08426400013|10/18/2012|4344|Spirits / Grimes|109 EAST 1ST ST STE B|GRIMES|50111|77|Polk|1011100|BLENDED WHISKIES|434|Luxco-St Louis|23278|6|1750|$11.02|$16.53|1|$16.53|1.75|0.46
S19526900004|06/12/2014|4819|Super Stop 2 / Altoona|2635 ADVENTURELAND DR|ALTOONA|50009|77|Polk|1031080|VODKA 80 PROOF|55|Sazerac North America|35318|6|1750|$6.92|$10.38|6|$62.28|10.50|2.77
S19153100167|05/23/2014|2515|Hy-Vee Food Store #1 / Mason City|2400 4TH ST SW|MASON CITY|50401|17|Cerro Gordo|1012210|SINGLE MALT SCOTCH|370|Pernod Ricard USA/Austin Nichols|5036|12|750|$22.07|$33.11|2|$66.22|1.50|0.40
S16168900009|12/09/2013|4110|Brothers Market, Inc.|706 HIGHWAY 57|PARKERSBURG|50665|12|Butler|1062310|SPICED RUM|260|Diageo Americas|43338|6|1750|$17.75|$26.62|6|$159.72|10.50|2.77
S06459500039|07/09/2012|4105|Fareway Stores #426 / Nevada|1505 SOUTH B AVE|NEVADA|50201|85|Story|1041100|AMERICAN DRY GINS|434|Luxco-St Louis|31658|6|1750|$7.10|$10.65|2|$21.30|3.50|0.92
S18205200042|04/02/2014|4167|Iowa Street Market, Inc.|1256 IOWA ST|DUBUQUE|52001|31|Dubuque|1011100|BLENDED WHISKIES|65|Jim Beam Brands|24456|12|750|$5.51|$8.26|12|$99.12|9.00|2.38
S21679800033|10/08/2014|2642|Hy-Vee Wine and Spirits / Pella|512 E OSKALOOSA|PELLA|50219|63|Marion|1012100|CANADIAN WHISKIES|85|Brown-Forman Corporation|12476|12|750|$5.44|$8.16|12|$97.92|9.00|2.38
S29131400002|11/17/2015|4426|LIQUOR AND GROCERY DEPOT|114 CENTRAL ST N Suite 1|MARSHALLTOWN|50158|64|Marshall|1011100|BLENDED WHISKIES|297|Laird And Company|23626|12|750|$3.46|$5.19|12|$62.28|9.00|2.38
S11568600008|04/10/2013|3536|Geno's Liquor|111 S COMMERCIAL AVE|EAGLE GROVE|50533|99|Wright|1062310|SPICED RUM|260|Diageo Americas|43337|12|1000|$11.30|$16.94|3|$50.82|3.00|0.79
S22994400050|12/17/2014|4167|Iowa Street Market, Inc.|1256 IOWA ST|DUBUQUE|52001|31|Dubuque|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11777|12|1000|$6.63|$9.95|48|$477.60|48.00|12.68
S07934900009|09/25/2012|3774|Eagle Country Market / Dubuque|1800 ELM ST|DUBUQUE|52001|31|Dubuque|1062310|SPICED RUM|260|Diageo Americas|43336|12|750|$8.50|$12.74|12|$152.88|9.00|2.38
S25525700025|05/07/2015|4958|Five Corners Liquor & Wine|809 E 18TH ST|CEDAR FALLS|50613|07|Black Hawk|1081600|WHISKEY LIQUEUR|259|Heaven Hill Brands|86796|12|750|$4.87|$7.56|3|$22.68|2.25|0.59
S24499300036|03/12/2015|4847|Slagle Foods LeClaire|1301 EAGLE RIDGE RD|LECLAIRE|52753|82|Scott|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19061|12|500|$6.83|$10.25|1|$10.25|0.50|0.13
S23530700064|01/15/2015|4969|Lake Liquors Wine and Spirits|910 N 8TH ST W|CLEAR LAKE|50428|17|Cerro Gordo|1012210|SINGLE MALT SCOTCH|305|MHW Ltd|5486|12|750|$30.07|$45.11|3|$135.33|2.25|0.59
S04414100075|03/06/2012|2532|Hy-Vee Food Store #2 / Des Moines|2540 E EUCLID|DES MOINES|50317|77|Polk|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|192|Sidney Frank Importing Co.|65256|12|750|$11.58|$17.37|12|$208.44|9.00|2.38
S20967300001|09/02/2014|4576|THE BOONEDOCKS|228 N HWY 71|ARNOLDS PARK|51331|30|Dickinson|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19066|12|750|$9.70|$14.95|12|$179.40|9.00|2.38
S04958400027|04/10/2012|4488|Casey's General Store #2762 / Cedar|20 MILLER AVE SW|CEDAR RAPIDS|52404|57|Linn|1032200|IMPORTED VODKA - MISC|370|Pernod Ricard USA/Austin Nichols|34061|12|750|$10.89|$16.33|4|$65.32|3.00|0.79
S20666600066|08/14/2014|2190|Central City Liquor, Inc.|1460 2ND AVE|DES MOINES|50314|77|Polk|1011100|BLENDED WHISKIES|125|Cedar Ridge Vineyards,LLC|27464|6|750|$17.77|$26.66|1|$26.66|0.75|0.20
S04404400009|03/06/2012|3886|Wal-Mart 0646 / Anamosa|101  115 ST|ANAMOSA|52205|53|Jones|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19068|6|1750|$17.37|$26.55|6|$159.30|10.50|2.77
S27099100001|08/03/2015|5070|Jeff's Market / Wilton|101, E 4TH ST|WILTON|52778|70|Muscatine|1081300|PEPPERMINT SCHNAPPS|434|Luxco-St Louis|80578|6|1750|$7.05|$10.58|6|$63.48|10.50|2.77
S10436800050|02/05/2013|2962|Dahl's / Johnston|5440 NW 86TH ST|JOHNSTON|50131|77|Polk|1031080|VODKA 80 PROOF|205|E AND J GALLO WINERY|36969|12|750|$6.90|$10.35|3|$31.05|2.25|0.59
S24009000053|02/12/2015|4269|Tipton Family Foods|610 CEDAR ST|TIPTON|52772|16|Cedar|1012100|CANADIAN WHISKIES|65|Jim Beam Brands|10626|12|750|$7.88|$11.82|5|$59.10|3.75|0.99
S09423900016|12/12/2012|4625|Kwik Shop #532 / Council Bluffs|1602 AVENUE G|COUNCIL BLUFFS|51501|78|Pottawattamie|1032080|IMPORTED VODKA|370|Pernod Ricard USA/Austin Nichols|34001|10|600|$7.92|$11.88|1|$11.88|0.60|0.16
S11449100031|04/03/2013|3925|Johncy's Liquor Store Inc|585 HWY 965 S  STE E|NORTH LIBERTY|52317|48|Iowa|1031080|VODKA 80 PROOF|260|Diageo Americas|37997|12|1000|$8.95|$13.43|12|$161.16|12.00|3.17
S22189000027|11/05/2014|3932|Main Street Spirits / Mapleton|311 MAIN ST|MAPLETON|51034|67|Monona|1011200|STRAIGHT BOURBON WHISKIES|434|Luxco-St Louis|18198|6|1750|$14.34|$21.51|2|$43.02|3.50|0.92
S28774900013|11/02/2015|4689|Walgreens #11759 / Fort Madison|2639 AVENUE L|FORT MADISON|52627|56|Lee|1062310|SPICED RUM|240|WILLIAM GRANT AND SONS, INC.|45886|12|750|$9.65|$14.48|12|$173.76|9.00|2.38
S11831600004|04/24/2013|4187|Jensen Liquor North|109  5TH ST|SIBLEY|51249|72|Osceola|1071100|AMERICAN COCKTAILS|421|Sazerac Co., Inc.|59037|12|1000|$3.85|$6.03|12|$72.36|12.00|3.17
